,product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
355,B08MC57J31,MI 10000mAh Lithium ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1499,2499,40,4.3,15970
356,B08HVL8QN3,Mi 10000mAH Li-Polym,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1149,2199,48,4.3,178912
357,B0746JGVDS,ELV Car Mount Adjust,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,349,999,65,3.9,46399
358,B08VFF6JQ8,Samsung 25W USB Trav,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,1219,1699,28,4.4,8891
359,B09NVPSCQT,Noise ColorFit Pulse,Electronics|WearableTechnology|SmartWatches,1599,3999,60,4.0,30254
360,B09YV4RG4D,Fire-Boltt Ninja 3 S,Electronics|WearableTechnology|SmartWatches,1499,7999,81,4.2,22636
361,B09TWHTBKQ,Samsung Galaxy M33 5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,18499,25999,29,4.1,22318
362,B08L5HMJVW,SanDisk Ultra microS,Electronics|Accessories|MemoryCards|MicroSD,369,700,47,4.4,67259
363,B0B4F2XCK3,Samsung Galaxy M13 (,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999,17999,28,4.1,18998
364,B0BF54972T,Fire-Boltt Ninja Cal,Electronics|WearableTechnology|SmartWatches,1799,19999,91,4.2,13937
365,B09YV4MW2T,Fire-Boltt India's N,Electronics|WearableTechnology|SmartWatches,2199,9999,78,4.2,29471
366,B09TWH8YHM,Samsung Galaxy M33 5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999,24999,32,4.1,22318
367,B07WGMMQGP,iQOO vivo Z6 5G (Chr,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16499,20999,21,4.0,21350
368,B0BF563HB4,Fire-Boltt Ninja Cal,Electronics|WearableTechnology|SmartWatches,1799,19999,91,4.2,13937
369,B07JW9H4J1,Wayona Nylon Braided,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399,1099,64,4.2,24270
370,B09GFPVD9Y,Redmi 9 Activ (Carbo,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8499,10999,23,4.1,313836
371,B09GFLXVH9,Redmi 9A Sport (Cora,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6499,8499,24,4.1,313836
372,B0BF4YBLPX,Fire-Boltt Ninja Cal,Electronics|WearableTechnology|SmartWatches,1799,19999,91,4.2,13937
373,B09XB7DPW1,"Redmi 10A (Sea Blue,",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999,11999,25,4.0,12796
374,B07PFJ5W31,AGARO Blaze USB 3.0 ,Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters,139,495,72,4.3,14185
375,B0B3N7LR6K,Fire-Boltt Visionary,Electronics|WearableTechnology|SmartWatches,3999,16999,76,4.3,17159
376,B09ZQK9X8G,Noise ColorFit Pro 4,Electronics|WearableTechnology|SmartWatches,2998,5999,50,4.1,5179
377,B098NS6PVG,Ambrane Unbreakable ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,349,43,4.0,43993
378,B07WJV6P1R,iQOO Z6 Lite 5G by v,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499,18999,18,4.1,19252
379,B096MSW6CT,Sounce Fast Phone Ch,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,999,80,3.9,7928
380,B0BF54LXW6,Fire-Boltt Ninja Cal,Electronics|WearableTechnology|SmartWatches,1799,19999,91,4.2,13937
381,B09XB7SRQ5,Redmi 10A (Slate Gre,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999,11999,25,4.0,12796
382,B09FFK1PQG,Duracell 38W Fast Ca,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,873,1699,49,4.4,1680
383,B09RMQYHLH,realme narzo 50 (Spe,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999,15999,19,4.2,13246
384,B08ZN4B121,WeCool Bluetooth Ext,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|Tripods,539,1599,66,3.8,14648
385,B0B3RSDSZ3,Fire-Boltt Phoenix S,Electronics|WearableTechnology|SmartWatches,1999,9999,80,4.3,27696
386,B08VB34KJ1,OPPO A74 5G (Fantast,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15490,20990,26,4.2,32916
387,B09T39K9YL,Redmi Note 11 Pro + ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,19999,24999,20,3.9,25824
388,B08VF8V79P,Samsung Original 25W,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,1075,1699,37,4.4,7462
389,B08G28Z33M,realme Buds Classic ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399,699,43,4.0,37817
390,B09PNKXSKF,Noise ColorFit Pulse,Electronics|WearableTechnology|SmartWatches,1999,3990,50,4.0,30254
391,B0B5DDJNH4,boAt Wave Call Smart,Electronics|WearableTechnology|SmartWatches,1999,7990,75,3.8,17831
392,B08HDJ86NZ,boAt Deuce USB 300 2,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,329,699,53,4.2,94364
393,B08CF3B7N1,Portronics Konnect L,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154,399,61,4.2,16905
394,B07WDKLDRX,iQOO Neo 6 5G (Dark ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,28999,34999,17,4.4,20311
395,B09MQSCJQ1,boAt Xtend Smartwatc,Electronics|WearableTechnology|SmartWatches,2299,7990,71,4.2,69622
396,B094YFFSMY,Tygot Bluetooth Exte,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,399,1999,80,4.0,3382
397,B09MT84WV5,Samsung EVO Plus 128,Electronics|Accessories|MemoryCards|MicroSD,1149,3999,71,4.3,140036
398,B08VS3YLRK,Portronics Adapto 20,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,529,1499,65,4.1,8599
399,B0B4F3QNDM,Samsung Galaxy M13 5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999,19499,28,4.1,18998
400,B07GQD4K6L,boAt Bassheads 100 i,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",379,999,62,4.1,363713
401,B07WDKLRM4,iQOO Z6 44W by vivo ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999,19999,30,4.1,19252
402,B0BP18W8TM,Fire-Boltt Gladiator,Electronics|WearableTechnology|SmartWatches,3999,9999,60,4.4,73
403,B08Y1TFSP6,pTron Solero TB301 3,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149,1000,85,3.9,24870
404,B07GXHC691,STRIFF PS2_01 Multi ,Electronics|Mobiles&Accessories|MobileAccessories|Stands,99,499,80,4.3,42641
405,B08FN6WGDQ,Samsung Galaxy Buds ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",4790,15990,70,4.0,4390
406,B0B3D39RKV,OnePlus Nord 2T 5G (,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,33999,33999,0,4.3,17415
407,B085HY1DGR,Sounce Spiral Charge,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,99,999,90,4.0,1396
408,B08D75R3Z1,PTron Boom Ultima 4D,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",299,1900,84,3.6,18202
409,B0B4F2TTTS,Samsung Galaxy M13 (,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10999,14999,27,4.1,18998
410,B09WRMNJ9G,OnePlus 10R 5G (Fore,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,34999,38999,10,4.2,11029
411,B0B14MR9L1,Samsung Galaxy M33 5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999,24999,32,4.1,22318
412,B09ZPL5VYM,Ambrane Mobile Holdi,Electronics|Mobiles&Accessories|MobileAccessories|Stands,199,499,60,4.1,1786
413,B0993BB11X,Ambrane 10000mAh Sli,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,999,1599,38,4.0,7222
414,B09V2PZDX8,Nokia 105 Single SIM,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1299,1599,19,4.0,128311
415,B085W8CFLH,PTron Tangent Lite B,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599,1800,67,3.5,83996
416,B09MT6XSFW,Samsung EVO Plus 64G,Electronics|Accessories|MemoryCards|MicroSD,599,1899,68,4.3,140036
417,B07RD611Z8,Ambrane 20000mAh Pow,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1799,2499,28,4.1,18678
418,B08WRWPM22,boAt Micro USB 55 Ta,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499,65,4.1,15189
419,B0B4F52B5X,Samsung Galaxy M13 (,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10999,14999,27,4.1,18998
420,B096VF5YYF,boAt Xtend Smartwatc,Electronics|WearableTechnology|SmartWatches,2999,7990,62,4.1,48449
421,B0B5D39BCD,boAt Wave Call Smart,Electronics|WearableTechnology|SmartWatches,1999,7990,75,3.8,17831
422,B08DDRGWTJ,MI Usb Type-C Cable ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,229,299,23,4.3,30411
423,B082LZGK39,Ambrane Unbreakable ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,299,33,4.0,43994
424,B09XBJ1CTN,MI Xiaomi 22.5W Fast,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,649,999,35,4.2,1315
425,B0B4F5L738,Samsung Galaxy M13 5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999,19499,28,4.1,18998
426,B08MTCKDYN,Gizga Essentials Spi,Electronics|Mobiles&Accessories|MobileAccessories|Décor,119,299,60,4.1,5999
427,B09QS8V5N8,Redmi Note 11 (Space,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999,17999,28,4.1,50772
428,B08CF3D7QR,Portronics Konnect L,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154,339,55,4.3,13391
429,B09T2WRLJJ,Redmi Note 11 Pro + ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999,26999,22,3.9,25824
430,B089WB69Y1,"USB Charger, Oraimo ",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,249,649,62,4.0,14404
431,B0116MIKKC,Goldmedal Curve Plus,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,99,171,42,4.5,11339
432,B09P858DK8,WeCool C1 Car Mobile,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,489,1999,76,4.0,3626
433,B07DJLFMPS,HP 32GB Class 10 Mic,Electronics|Accessories|MemoryCards|MicroSD,369,1600,77,4.0,32625
434,B07WHQWXL7,iQOO Z6 44W by vivo ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499,20999,26,4.1,19252
435,B07WDK3ZS6,iQOO Z6 Lite 5G by v,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499,18999,18,4.1,19252
436,B09T2S8X9C,Redmi Note 11 Pro + ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,22999,28999,21,3.9,25824
437,B07S9S86BF,boAt Bassheads 242 i,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599,1490,60,4.1,161679
438,B07N8RQ6W7,Portronics MODESK PO,Electronics|Mobiles&Accessories|MobileAccessories|Stands,134,699,81,4.1,16685
439,B09FKDH6FS,realme narzo 50i (Mi,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7499,7999,6,4.0,30907
440,B08HVJCW95,MI 10000mAh 3i Lithi,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1149,2199,48,4.3,178912
441,B09YDFDVNS,Nokia 105 Plus Singl,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1324,1699,22,4.0,128311
442,B07WGPKTS4,iQOO Z6 44W by vivo ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999,19999,30,4.1,19252
443,B0789LZTCJ,boAt Rugged v3 Extra,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,799,63,4.2,94364
444,B09MZCQYHZ,Ambrane 10000mAh Sli,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,999,1599,38,4.0,7222
445,B0B4F2ZWL3,Samsung Galaxy M13 (,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999,17999,28,4.1,18998
446,B08VB2CMR3,OPPO A74 5G (Fluid B,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15490,20990,26,4.2,32916
447,B095RTJH1M,Spigen EZ Fit Temper,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999,2899,66,4.6,26603
448,B097R25DP7,Noise ColorFit Pulse,Electronics|WearableTechnology|SmartWatches,1599,4999,68,4.0,67950
449,B09YDFKJF8,Nokia 105 Plus Singl,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1324,1699,22,4.0,128311
450,B07WDK3ZS2,iQOO Z6 Pro 5G by vi,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999,29990,30,4.3,9499
451,B08RZ5K9YH,MI 33W SonicCharge 2,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,999,1999,50,4.3,1777
452,B08444S68L,OPPO A31 (Mystery Bl,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12490,15990,22,4.2,58506
453,B07WHQBZLS,iQOO vivo Z6 5G (Chr,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,17999,21990,18,4.0,21350
454,B085DTN6R2,Portronics Konnect C,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,350,899,61,4.2,2263
455,B09JS562TP,Motorola a10 Dual Si,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1399,1630,14,4.0,9378
456,B09KLVMZ3B,Portronics Konnect L,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,159,399,60,4.1,4768
457,B09V17S2BG,boAt Wave Lite Smart,Electronics|WearableTechnology|SmartWatches,1499,6990,79,3.9,21796
458,B0B5CGTBKV,boAt Wave Call Smart,Electronics|WearableTechnology|SmartWatches,1999,7990,75,3.8,17833
459,B0B23LW7NV,Spigen EZ Fit Temper,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999,2899,66,4.7,7779
460,B09KGV7WSV,KINGONE Upgraded Sty,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2099,5999,65,4.3,17129
461,B0971DWFDT,Portronics CarPower ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,337,699,52,4.2,4969
462,B0BNV7JM5Y,boAt Newly Launched ,Electronics|WearableTechnology|SmartWatches,2999,7990,62,4.1,154
463,B0B53QFZPY,PTron Newly Launched,Electronics|WearableTechnology|SmartWatches,1299,5999,78,3.3,4415
464,B083342NKJ,MI Braided USB Type-,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,399,13,4.4,18757
465,B07WJWRNVK,iQOO vivo Z6 5G (Dyn,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16499,20990,21,4.0,21350
466,B01F25X6RQ,Samsung Ehs64 Ehs64A,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499,499,0,4.2,31539
467,B09C6HXFC1,Duracell USB Lightni,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970,1799,46,4.5,815
468,B0B244R4KB,Spigen EZ Fit Temper,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999,2899,66,4.6,6129
469,B0BMGG6NKT,Samsung Galaxy M04 D,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10499,13499,22,4.2,284
470,B082LSVT4B,Ambrane Unbreakable ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249,399,38,4.0,43994
471,B092JHPL72,SWAPKART Flexible Mo,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,251,999,75,3.7,3234
472,B08WRBG3XW,boAt Type C A325 Tan,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,499,60,4.1,13045
473,B09GFM8CGS,Redmi 9A Sport (Carb,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6499,7999,19,4.1,313832
474,B0B3MWYCHQ,Fire-Boltt Ring 3 Sm,Electronics|WearableTechnology|SmartWatches,2999,9999,70,4.2,20879
475,B09J2MM5C6,Amozo Ultra Hybrid C,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,279,1499,81,4.2,2646
476,B07Q4QV1DL,ELV Aluminum Adjusta,Electronics|Mobiles&Accessories|MobileAccessories|Stands,269,1499,82,4.5,28978
477,B0B56YRBNT,Tecno Spark 9 (Sky M,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999,13499,33,3.8,3145
478,B09NHVCHS9,Flix Micro Usb Cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,59,199,70,4.0,9377
479,B01DF26V7A,JBL C100SI Wired In ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599,1299,54,4.1,192589
480,B08K4PSZ3V,Tukzer Capacitive St,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,349,999,65,3.8,16557
481,B0B4F1YC3J,Samsung Galaxy M13 5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999,19499,28,4.1,18998
482,B08K4RDQ71,Tukzer Capacitive St,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,349,999,65,3.8,16557
483,B085CZ3SR1,Mi 10W Wall Charger ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,499,599,17,4.2,21916
484,B09YV3K34W,Fire-Boltt India's N,Electronics|WearableTechnology|SmartWatches,2199,9999,78,4.2,29472
485,B09Z6WH2N1,STRIFF 12 Pieces Hig,Electronics|Mobiles&Accessories|MobileAccessories|Décor,95,499,81,4.2,1949
486,B09NL4DJ2Z,FLiX (Beetel) USB to,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139,249,44,4.0,9377
487,B0BGSV43WY,Noise ColorFit Pro 4,Electronics|WearableTechnology|SmartWatches,4499,7999,44,3.5,37
488,B0926V9CTV,Elv Mobile Phone Mou,Electronics|Mobiles&Accessories|MobileAccessories|Stands,89,599,85,4.3,2351
489,B07WGPKMP5,iQOO Z6 44W by vivo ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499,20999,26,4.1,19253
490,B0BBFJ9M3X,Redmi 11 Prime 5G (M,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999,15999,13,3.9,2180
491,B09PLFJ7ZW,Noise Pulse Buzz 1.6,Electronics|WearableTechnology|SmartWatches,1999,4999,60,3.9,7571
492,B0B53NXFFR,PTron Newly Launched,Electronics|WearableTechnology|SmartWatches,1399,5999,77,3.3,4415
493,B07GNC2592,Portronics CLAMP X C,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,599,999,40,4.0,18654
494,B09TP5KBN7,pTron Volta Dual Por,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,199,1099,82,4.0,3197
495,B0949SBKMP,boAt Flash Edition S,Electronics|WearableTechnology|SmartWatches,1799,6990,74,4.0,26880
496,B09V175NP7,boAt Wave Lite Smart,Electronics|WearableTechnology|SmartWatches,1499,6990,79,3.9,21796
497,B07WHSJXLF,iQOO Z6 Pro 5G by vi,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999,29990,30,4.3,9499
498,B0BD3T6Z1D,Samsung Galaxy M32 P,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999,13499,4,4.1,56098
499,B09LHYZ3GJ,Redmi Note 11T 5G (M,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999,20999,19,4.1,31822
500,B07WFPMGQQ,iQOO Z6 Pro 5G by vi,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,19999,27990,29,4.3,9499
501,B09QS9X9L8,Redmi Note 11 (Horiz,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999,18999,32,4.1,50772
502,B0B6BLTGTT,Noise Pulse 2 Max Ad,Electronics|WearableTechnology|SmartWatches,2999,5999,50,4.1,7148
503,B077Z65HSD,boAt A400 USB Type-C,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,999,70,4.3,20850
504,B09W5XR9RT,Duracell USB C To Li,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970,1999,51,4.4,184
505,B084DTMYWK,Myvn 30W Warp/20W Da,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,329,999,67,4.2,3492
506,B0B53QLB9H,PTron Newly Launched,Electronics|WearableTechnology|SmartWatches,1299,5999,78,3.3,4415
507,B0BDYW3RN3,SanDisk Ultra® micro,Electronics|Accessories|MemoryCards|MicroSD,1989,3500,43,4.4,67260
508,B0B3RS9DNF,Fire-Boltt Phoenix S,Electronics|WearableTechnology|SmartWatches,1999,9999,80,4.3,27704
509,B09QS9X16F,Redmi Note 11 (Space,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999,18999,32,4.1,50772
510,B08HV25BBQ,Noise ColorFit Pro 2,Electronics|WearableTechnology|SmartWatches,1499,4999,70,4.0,92588
511,B09LJ116B5,Redmi Note 11T 5G (A,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999,20999,19,4.1,31822
512,B0BMVWKZ8G,Newly Launched Boult,Electronics|WearableTechnology|SmartWatches,1999,8499,76,4.3,240
513,B0BD92GDQH,OnePlus Nord Watch w,Electronics|WearableTechnology|SmartWatches,4999,6999,29,3.8,758
514,B08Y1SJVV5,pTron Solero MB301 3,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99,666.66,85,3.9,24870
515,B0B5GF6DQD,Noise Agile 2 Buzz B,Electronics|WearableTechnology|SmartWatches,2499,5999,58,3.7,828
516,B09JS94MBV,Motorola a10 Dual Si,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1399,1630,14,4.0,9378
517,B09YV463SW,Fire-Boltt Ninja 3 S,Electronics|WearableTechnology|SmartWatches,1499,9999,85,4.2,22638
518,B07XLCFSSN,Amazonbasics Nylon B,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,899,1900,53,4.4,13552
519,B09NL4DCXK,Flix (Beetel) Bolt 2,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,249,599,58,3.9,2147
520,B0B8CHJLWJ,Kyosei Advanced Temp,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299,1199,75,4.5,596
521,B0B8ZWNR5T,STRIFF 12 Pieces Hig,Electronics|Mobiles&Accessories|MobileAccessories|Décor,79,499,84,4.2,1949
522,B0BBFJLP21,Redmi 11 Prime 5G (T,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999,15999,13,3.9,2180
523,B01F262EUU,Samsung Original EHS,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",949,999,5,4.2,31539
524,B09VZBGL1N,STRIFF Multi Angle T,Electronics|Mobiles&Accessories|MobileAccessories|Stands,99,499,80,4.1,2451
525,B0BNVBJW2S,boAt Newly Launched ,Electronics|WearableTechnology|SmartWatches,2499,7990,69,4.1,154
526,B0B2DJ5RVQ,WeCool B1 Mobile Hol,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,689,1999,66,4.3,1193
527,B096TWZRJC,Sounce 360 Adjustabl,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,499,1899,74,4.1,1475
528,B09GP6FBZT,OpenTech® Military-G,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299,999,70,4.3,8891
529,B0B3DV7S9B,EN LIGNE Adjustable ,Electronics|Mobiles&Accessories|MobileAccessories|Stands,209,499,58,3.6,104
530,B09MKP344P,Tecno Spark 8T (Turq,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8499,12999,35,4.1,6662
531,B08JW1GVS7,URBN 20000 mAh Lithi,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,2179,3999,46,4.0,8380
532,B09LHZSMRR,Redmi Note 11T 5G (S,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999,20999,19,4.1,31822
533,B0B5V47VK4,OnePlus 10T 5G (Moon,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,44999,49999,10,4.3,3075
534,B08H21B6V7,Nokia 150 (2020) (Cy,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,2599,2999,13,3.9,14266
535,B09BNXQ6BR,Noise ColorFit Ultra,Electronics|WearableTechnology|SmartWatches,2799,6499,57,4.1,38879
536,B01FSYQ2A4,boAt Rockerz 400 Blu,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1399,2990,53,4.1,97175
537,B08L5FM4JC,SanDisk Ultra microS,Electronics|Accessories|MemoryCards|MicroSD,649,2400,73,4.4,67260
538,B0B54Y2SNX,iPhone Original 20W ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,799,3990,80,3.8,119
539,B08BQ947H3,LIRAMARK Webcam Cove,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,149,149,0,4.3,10833
540,B082T6V3DT,AmazonBasics New Rel,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799,2100,62,4.3,8188
541,B0B7DHSKS7,Nokia 8210 4G Volte ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,3799,5299,28,3.5,1641
542,B09SJ1FTYV,Sounce Protective Ca,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,199,1899,90,4.0,4740
543,B09XJ5LD6L,Samsung Galaxy M53 5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,23999,32999,27,3.9,8866
544,B07WHS7MZ1,iQOO 9 SE 5G (Sunset,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,29990,39990,25,4.3,8399
545,B0BBVKRP7B,SHREENOVA ID116 Plus,Electronics|WearableTechnology|SmartWatches,281,1999,86,2.8,87
